ID,pubstatus,Internal Notes,Business Interest Details,Conflict,Conflicting Entity,Family Member,Owner 1,Pct 1,Owner 2,Pct 2,Owner 3,Pct 3,Owner 4,Pct 4,Total,EntityStatus,Ethics Doc 1,Ethics Doc 2,Ethics Doc 3,2015,2016,2017,Public Notes,Conflict Status (archive)
359,,,Pres. Trump retains an ownership interest in the now-dormant or inactive The Trump Hotel Corp. Any current or former position he may have held with the company is not reported in his financial disclosures.,Trump Hotel,The Trump Hotel Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,checked,,,Active
449,,,"Former chairman/director and president of The Trump Marks Real Estate Corp., of which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income and is part of other entity structures.",Trump Marks Real Estate,The Trump Marks Real Estate Corp.,Donald Trump,DTTM Operations Managing Member Corp.,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
488,,,"Former director/president/chairman of the now-dormant or inactive The Trump Organization, Inc., of which Pres. Trump retains an ownership interest.",Trump Organization Inc.,"""The Trump Organization, Inc.""",Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
270,,,"Pres. Trump earns royalty income from the book The Way to the Top, published 2004 by Bill Adler Books.",The Way To The Top,The Way to the Top,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
271,,,"Pres. Trump earns royalty income from the book Think Big and Kick Ass, published 2007 by HarperCollins Publishers.",Think Big And Kick Ass,Think Big And Kick Ass,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
272,,,"Pres. Trump earns royalty income from the book Think Like a Billionaire, published 2004 by Random House.",Think Like A Billionaire,Think Like a Billionaire,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
273,,,"Pres. Trump earns royalty income from the book Think Like a Champion, published 2009 by Vanguard Press, a member of Perseus Books LLC.",Think Like A Champion,Think Like a Champion,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
,approved,Missing from Working Database 06/21/2018 -SWANSON,"Jared Kushner served as Successor Manager of Thirty Vreeland Associates, LLC from Sep 1, 2012, to Jan 1, 2017.",Vreeland Avenue Associates,"""THIRTY VREELAND ASSOCIATES, LLC (Commercial Real Estate in Florham Park, NJ)""",Jared Kushner,"""VREELAND AVENUE ASSOCIATES, LLC (Commercial Real Estate in Florham Park, NJ)""",,,,,,,,0,Active,,,,,,checked,,Resolved
,approved,*Missing. Added on: 7/16/2018 ~Swanson,,Vreeland Avenue Associates,"""THIRTY VREELAND ASSOCIATES, LLC (Commercial Real Estate in Florham Park, NJ)""",Ivanka Trump,"""VREELAND AVENUE ASSOCIATES, LLC (Commercial Real Estate in Florham Park, NJ)""",,,,,,,,0,Active,,,,,,checked,,
,approved,*Missing from Working Database 06/22/2018 -SWANSON,"Jared Kushner served as Investment Committee Member of Thrive Capital Partners II, LP from Aug 1, 2011, to Jan 1, 2017. Jared Kushner received $100,001 - $1,000,000 in Capital Gains Interest income from Thrive Capital Partners II, LP (Financial investments; New York, NY) the year before his appointment as Pres. Trump's senior adviser. Because his interest in this entity reportedly has been divested, the potential conflict of interest is marked in this database as resolved. Income amount is estimated. ",Thrive Capital Partners II,"""Thrive Capital Partners II, LP (Financial investments; New York, NY)""",Jared Kushner,,,,,,,,,0,Resolved,,,,,,checked,This asset has been divested. Income amount is estimated.,Resolved
,approved,,"Ivanka Trump received $100,001 - $1,000,000 in Interest Capital Gains income from Thrive Capital Partners II, LP (Financial investments; New York, NY) the year before her appointment as her father's presidential adviser.",Thrive Capital Partners II,"""Thrive Capital Partners II, LP (Financial investments; New York, NY)""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,This asset has been divested. Income amount is estimated.,Resolved
,approved,*Missing from Working Database 06/22/2018 -SWANSON,"Jared Kushner served as Investment Committee Member of Thrive Capital Partners III, LP from Aug 1, 2012, to Jan 1, 2017. Jared Kushner received $1,000,001 - $5,000,000 in Capital Gains Interest income from Thrive Capital Partners III, LP (Financial investments; New York, NY) the year before his appointment as Pres. Trump's senior adviser. Because his interest in this entity reportedly has been divested, the potential conflict of interest is marked in this database as resolved. Income amount is estimated.",Thrive Capital Partners III,"""Thrive Capital Partners III, LP (Financial investments; New York, NY)""",Jared Kushner,,,,,,,,,0,Resolved,,,,,,checked,This asset has been divested. Income amount is estimated.,Resolved
,approved,,"Ivanka Trump received $1,000,001 - $5,000,000 in Capital Gains Interest income from Thrive Capital Partners III, LP (Financial investments; New York, NY) the year before her appointment as her father's presidential adviser.",Thrive Capital Partners III,"""Thrive Capital Partners III, LP (Financial investments; New York, NY)""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,This asset has been divested. Income amount is estimated.,Resolved
,,"***Has financial investments from Kushner Media Ventures, LLC.
","Jared Kushner served as Board Member of Thrive Capital Partners LLC (Venture Capital Firm) from May 1, 2010, to Jan 1, 2017. Thrive Capital was founded by his brother, Joshua Kushner. The firm claims prominent investments — Kickstarter and Slack among them.",Thrive Capital Partners,Thrive Capital Partners LLC (Venture Capital Firm),Jared Kushner,"""Kushner Media Ventures, LLC (Financial Investments In Thrive Capital Partners, LLC; New York, NY)""",,,,,,,,0,Active,,,,,,,,Active
,approved,"**Underlying assets are not disclosed due to preexisting confidentiality agreement. This asset has been
divested.

*Missing from Working Database 06/23/2018 -SWANSON`","Jared Kushner received $1,000,001 - $5,000,000 in Capital Gains income from THRIVE PARTNERS II GP, LLC (interest in venture capital fund; New York, NY) the year before his appointment as Pres. Trump's senior adviser.",Thrive Partners II GP,"""THRIVE PARTNERS II GP, LLC (interest in venture capital fund; New York, NY)""",Jared Kushner,,,,,,,,,0,Resolved,,,,,,,,Resolved
,,"Underlying assets are not disclosed due to preexisting confidentiality agreement. This asset has been
divested.","Ivanka Trump received $1,000,001 - $5,000,000 in Capital Gains income from THRIVE PARTNERS II GP, LLC (interest in venture capital fund; New York, NY) the year before her appointment as her father's presidential adviser.",Thrive Partners II GP,"""THRIVE PARTNERS II GP, LLC (interest in venture capital fund; New York, NY)""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,,Resolved
,approved,"**Underlying assets are not disclosed due to preexisting confidentiality agreement. This asset has been
divested.

*Missing from Working Database 06/23/2018 -SWANSON`","Jared Kushner received Over $5,000,000 in Capital Gains income from THRIVE PARTNERS III GP, LLC (interest in venture capital fund; New York, NY) the year before his appointment as Pres. Trump's senior adviser.",Thrive Partners III GP,"""THRIVE PARTNERS III GP, LLC (interest in venture capital fund; New York, NY)""",Jared Kushner,,,,,,,,,0,Resolved,,,,,,,,Resolved
,,"Underlying assets are not disclosed due to preexisting confidentiality agreement. This asset has been
divested.","Ivanka Trump received Over $5,000,000 in Capital Gains income from THRIVE PARTNERS III GP, LLC (interest in venture capital fund; New York, NY) the year before her appointment as her father's presidential adviser.",Thrive Partners III GP,"""THRIVE PARTNERS III GP, LLC (interest in venture capital fund; New York, NY)""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,,Resolved
621,,,"Former president/director of the now-dormant or inactive TIGL Common Area Management Corp., of which Pres. Trump retains ownership interests.",,TIGL Common Area Management Corp.,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
604,,,Former member/president of TIGL Common Area Management Holdings LLC. Its current activity status and ownership structure are not reported.,,TIGL Common Area Management Holdings LLC,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Unclear
366,,,"Former director/president of TIGL Ireland Enterprises Limited (Trump International Golf Links - Doonbeg), of which Pres. Trump retains an ownership interest.",Trump International Golf Links - Doonbeg,TIGL Ireland Enterprises Limited (Trump International Golf Links - Doonbeg),Donald Trump,TW Venture II LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
367,,,"Former president/director of TIGL Ireland Management Limited, of which Pres. Trump retains an ownership interest.",Trump International Golf Links - Doonbeg,TIGL Ireland Management Limited,Donald Trump,TIGL Ireland Enterprises Limited (Trump International Golf Links - Doonbeg),100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
274,,,"Former member/president of the now-dormant or inactive TIHC Reservations LLC, of which Pres. Trump retains an interest.",Tihc Reservations,TIHC Reservations LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
622,,,"Former president/director of TIHH Member Corp., of which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",,TIHH Member Corp,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
605,,,"Former member/president of TIHH Member LLC, of which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",,TIHH Member LLC,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
275,,,"Former president/director of TIHM Member Corp., of which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Tihm Member,TIHM Member Corp,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
276,,,"Former president of TIHT Chicago Member Acquisition LLC, of which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Tiht Chicago Member Acquisition,TIHT Chicago Member Acquisition LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
277,,,"Former member/president of TIHT Commercial LLC, of which Pres. Trump retains ownership interests.",Tiht Commercial,TIHT Commercial LLC,Donald Trump,The Donald J. Trump Revocable Trust,100.0,TIHT Member LLC,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
278,,,"Former member/president of TIHT Holding Company LLC, of which Pres. Trump retains ownership interests.",Tiht Holding Company,TIHT Holding Company LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
279,,,"Former member/president of TIHT Member LLC, of which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, and is part of other entity structures.",Tiht Member,TIHT Member LLC,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
280,,,"Pres. Trump earns royalty income from the book Time To Get Tough, published 2011 by Regnery Publishing.",Time To Get Tough,Time To Get Tough,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
,approved,Missing from Working Database 06/22/2018 -SWANSON,"Jared Kushner received $1,000,001 - $5,000,000 in Rent or Royalties income from TIMES SQUARE ASSOCIATES, LLC (Commercial Real Estate in New York, NY) the year before his appointment as her father's senior adviser.",Times Square Associates,"""TIMES SQUARE ASSOCIATES, LLC (Commercial Real Estate in New York, NY)""",Jared Kushner,,,,,,,,,0,Active,,,,,,,,
,approved,*Missing. Added on: 7/18/2018 ~Swanson,"Ivanka Trump received $1,000,001 - $5,000,000 in Rent or Royalties income from TIMES SQUARE ASSOCIATES, LLC (Commercial Real Estate in New York, NY) the year before her appointment as her father's presidential adviser.",Times Square Associates,"""TIMES SQUARE ASSOCIATES, LLC (Commercial Real Estate in New York, NY)""",Ivanka Trump,,,,,,,,,0,Active,,,,,,checked,,Active
281,,,"Former president/treasurer/director of Tipperary Realty Corp., of which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, and is part of other entity structures.",Tipperary Realty,Tipperary Realty Corp.,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
282,,,"Former member of TMG Member, LLC, of which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, and is part of other entity structures.",Tmg,"""TMG Member, LLC""",Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
283,,,"Former president of TNGC Charlotte LLC. It is not clear whether this business entity is the same as an entity called &quot;Trump National Golf Club - Charlotte,&quot; in which Pres. Trump retains ownership interests. The current activity status and ownership structure of TNGC Charlotte LLC have not been listed on his financial disclosures.",Tngc Charlotte,TNGC Charlotte LLC,Donald Trump,DJT Holdings LLC,99.0,TNGC Charlotte Manager Corp,1.0,,0.0,,0.0,100,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Unclear
284,,,"Former president/chairman/director of TNGC Charlotte Manager Corp., of which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Tngc Charlotte,TNGC Charlotte Manager Corp,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
285,,,Former president of TNGC Dutchess County LLC (F/K/A Trump Marks Classic Cars LLC). The company&#39;s current activity status and ownership structure have not been disclosed.,Tngc Dutchess County (Formerly Trump Marks Classic Cars),TNGC Dutchess Countv LLC,Donald Trump,DJT Holdings LLC,99.0,TNGC Dutchess County Member Corp. (F/K/A Trump Marks Classic Cars Member Corp.),1.0,,0.0,,0.0,100,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Unclear
286,,,"Former president/chairman/director of TNGC Dutchess County Member Corp. (Trump Marks Classic Cars Member Corp.), in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Tngc Dutchess County (Formerly Trump Marks Classic Cars),TNGC Dutchess County Member Corp. (F/K/A Trump Marks Classic Cars Member Corp.),Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
287,,,"Former president of TNGC Jupiter Management LLC, in which Pres. Trump retains an ownership interest.",Tngc Jupiter,TNGC Jupiter Management LLC,Donald Trump,DJT Holdings LLC,99.0,TNGC Jupiter Managing Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
288,,,"Former president of TNGC Jupiter Managing Member Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Tngc Jupiter,TNGC Jupiter Managing Member Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
289,,,"Former president of TNGC Pine Hill LLC (F/K/A Crest Court LLC) (Trump National Golf Club - Philadelphia), in which Pres. Trump retains ownership interests.",Tngc Pine Hill / Trump National Golf Club - Philadelphia (Formerly Crest Court),TNGC Pine Hill LLC (F/K/A Crest Court LLC) (Trump National Golf Club - Philadelphia),Donald Trump,DJT Holdings LLC,99.0,TNGC Pine Hill Member Corp. (F/K/A Crest Court Member Court),1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
290,,,"Former president/chairman/director of TNGC Pine Hill Member Corp. (F/K/A Crest Court Member Court), in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, and is part of other entity structures.",Tngc Pine Hill / Trump National Golf Club - Philadelphia (Formerly Crest Court),TNGC Pine Hill Member Corp. (F/K/A Crest Court Member Court),Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
,approved,"**As of July 20, 2017, the interest in TOLEDO PROPERTIES OWNER LLC has been divested.

*Missing from Working Database 06/23/2018 -SWANSON",,Kushner Midwest Partners 1,"""TOLEDO PROPERTIES OWNER LLC (Residential Real Estate in Toledo, OH)""",Jared Kushner,"""HEARTLAND MULTIFAMILY JV LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,,0,Active,,,,,,,,
,approved,"As of July 18, 2017, the interest in Toledo Properties Owner LLC has been divested.",,Kushner Midwest Partners 1,"""TOLEDO PROPERTIES OWNER LLC (Residential Real Estate in Toledo, OH)""",Ivanka Trump,"""HEARTLAND MULTIFAMILY JV LLC (Residential Real Estate in Toledo, OH, Bedford, OH, Akron, OH, Middletown, OH & Pittsburgh, PA)""",,,,,,,0.0,0,Active,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,checked,,Active
291,,,"Former member/president of the now-dormant or inactive Toronto Development LLC, in which Pres. Trump retains ownership interests.",Toronto Development,Toronto Development LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
292,,,"Former member/president of TP CFD LLC. The company, owned by Trump, was reportedly dissolved on Oct. 18, 2016.",Tp Cfd,TP CFD LLC,Donald Trump,"""Trump, Donald J.""",99.0,TP CFD Manager Corp.,1.0,,0.0,,0.0,100,Resolved,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Resolved
293,,,"Former president/chairman/director of TP CFD Manager Corp. The company, owned by Trump, was reportedly dissolved on Oct. 18, 2016.",Tp Cfd,TP CFD Manager Corp.,Donald Trump,"""Trump, Donald J.""",100.0,,0.0,,0.0,,0.0,100,Resolved,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Resolved
294,,,"Former president/CEO of Travel Enterprises Management Inc. (F/K/A Toys at Trump, Inc.), in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, is not inactive nor dormant, and is not part of an entity structure or license deal.",Travel Enterprises Management (Formerly Toys At Trump),"""Travel Enterprises Management Inc. (F/K/A Toys at Trump, Inc.)""",Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
,approved,"*Missing from Working Database 06/23/2018 -SWANSON
**This asset has been divested. After having been inadvertently omitted, this asset was added during the
ordinary review process with OGE.","Jared Kushner received $2,501 - $5,000 in Interest income from TRIBOROUGH NY BRIDGE & TUNNEL AUTH REVENUES GEN SER A RMKT, bonds the year before his appointment as Pres. Trump's senior adviser.",Triborough NY Bridge & Tunnel Authority,"""TRIBOROUGH NY BRIDGE & TUNNEL AUTH REVENUES GEN SER A RMKT, bonds""",Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,,Resolved
,,This asset has been divested.,"Ivanka Trump received $2,501 - $5,000 in Interest income from TRIBOROUGH NY BRIDGE & TUNNEL AUTH REVENUES GEN SER A RMKT, bonds the year before her appointment as her father's presidential adviser.",Triborough NY Bridge & Tunnel Authority,"""TRIBOROUGH NY BRIDGE & TUNNEL AUTH REVENUES GEN SER A RMKT, bonds""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,,Resolved
295,,,"Pres. Trump earns royalty income from the book Trump 101: The Way to Success, published 2007 by John Wiley &amp; Sons, Inc.",Trump 101: The Way To Success,Trump 101: The Way to Success,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
296,,,"Former member/president of Trump 106 CPS LLC, in which Pres. Trump retains ownership interests.",Trump 106,Trump 106 CPS LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
297,,,Former member/president of Trump 767 Management LLC (resigned 2014). The company&#39;s current activity status and ownership structure is not disclosed. (See also: 767 Manager LLC),Trump 767 Management,Trump 767 Management LLC,Donald Trump,,,,,,,,0.0,0,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,checked,,,Unclear
298,,,"Former member/president of Trump 845 LP LLC, in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, and is part of other entity structures.",Trump 845,Trump 845 LP LLC,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
299,,,"Former member/president/treasurer of Trump 845 UN GP LLC, in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, and is part of other entity structures.",Trump 845 Un,Trump 845 UN GP LLC,Donald Trump,The Donald J. Trump Revocable Trust,99.9,Trump 845 UN Mgr Corp.,0.1,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
300,,,"Former president of Trump 845 UN MGR Corp., in which Pres. Trump retains ownership interests.",Trump 845 Un,Trump 845 UN Mgr Corp.,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
607,,,"Former member/president/treasurer of the now-dormant or inactive Trump 845 UN MGR LLC (F/K/A 845 UN LLC), in which Pres. Trump retains ownership interests.",,Trump 845 UN Mgr LLC (F/K/A 845 UN LLC),Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
301,,,"Former member/president of the now-dormant or inactive Trump AC Casino Marks LLC, in which Pres. Trump retains ownership interests.",Trump Ac Casino Marks,Trump AC Casino Marks LLC,Donald Trump,Trump AC Casino Marks Member Corp,1.0,DTTM Operations LLC,99.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
302,,,"Former president/chairman/director of the now-dormant or inactive Trump AC Casino Marks Member Corp., in which Pres. Trump retains ownership interests.",Trump Ac Casino Marks,Trump AC Casino Marks Member Corp,Donald Trump,DTTM Operations Managing Member Corp.,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
304,,,"Former president/chairman/director of the now-dormant or inactive Trump Acquisition Corp., in which Pres. Trump retains ownership interests.",Trump Acquisition,Trump Acquisition Corp.,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
303,,,"Former member/president of the now-dormant or inactive Trump Acquisition, LLC, in which Pres. Trump retains ownership interests.",Trump Acquisition,"""Trump Acquisition, LLC""",Donald Trump,DJT Holdings LLC,99.0,Trump Acquisition Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
305,,,"Former member/president of Trump Books LLC, in which Pres. Trump retains ownership interests.",Trump Books,Trump Books LLC (The Midas Touch),Donald Trump,DJT Holdings LLC,99.0,Trump Books Manager Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
306,,,"Former president/chairman/director of Trump Books Manager Corp., in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Books,Trump Books Manager Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
307,,,"Former member/president of the now-dormant or inactive Trump Brazil LLC, in which Pres. Trump retains ownership interests.",Trump Brazil,Trump Brazil LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
308,,,"Former president of Trump Briarcliff Manor Development LLC (F/K/A Briar Hall Development LLC), in which Pres. Trump retains ownership interests. The company reportedly has no independent value or income, and provides back office support functions to other entities.",Trump Briarcliff Manor Development (Formerly Briar Hall Development),Trump Briarcliff Manor Development LLC (F/K/A Briar Hall Development LLC),Donald Trump,DJT Holdings LLC,99.9,"""Briarcliff Properties, Inc.""",0.1,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
310,,,"Former president/secretary of the now-dormant or inactive Trump Canadian Services Inc., in which Pres. Trump retains ownership interests.",Trump Canadian Services,Trump Canadian Services Inc.,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active
