ID,pubstatus,Internal Notes,Business Interest Details,Conflict,Conflicting Entity,Family Member,Owner 1,Pct 1,Owner 2,Pct 2,Owner 3,Pct 3,Owner 4,Pct 4,Total,EntityStatus,Ethics Doc 1,Ethics Doc 2,Ethics Doc 3,2015,2016,2017,Public Notes,Conflict Status (archive),2018
504,approved,,"Former director/chairman/president/treasurer/secretary of Trump Productions LLC (F/K/A Rancho Lien LLC), in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned 2059048 in production revenue income from TRUMP PRODUCTIONS LLC, valued at $1,000,001 - $5,000,000. Underlying Assets: production company. Location: New York, NY. See attached schedule. ",Trump Productions (Formerly Rancho Lien),Trump Productions LLC (F/K/A Rancho Lien LLC),Donald Trump,DJT Holdings LLC,99.0,Trump Productions Managing Member Inc.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
505,approved,,"Former president/member of Trump Production Managing Member Inc., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Productions (Formerly Rancho Lien),Trump Productions Managing Member Inc.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
506,approved,,"Former president of Trump Project Management Corp. The company, owned by Trump, was reportedly dissolved on Nov. 10, 2016.",Trump Project Management,Trump Project Management Corp.,Donald Trump,,,,,,,,0.0,0,Resolved,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Resolved,
507,approved,,Former president/member of Trump Properties LLC (resigned 2014). Its ownership structure is not clear; it has not been reported on any of his financial disclosures.,Trump Properties,Trump Properties LLC,Donald Trump,,,,,,,,0.0,0,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,checked,,,Unclear,
508,approved,,"Former president/member of Trump Realty Services, LLC (F/K/A Trump Mortgage Services LLC (03) &amp; Tower Mortgage Services LLC), in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, is not inactive nor dormant, and is not part of an entity structure or license deal.",Trump Realty Services (Formerly Trump Mortgage Services Or Tower Mortgage Services),"""Trump Realty Services, LLC (F/K/A Trump Mortgage Services LLC (03) & Tower Mortgage Services LLC)""",Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
509,approved,,"Former president/member of Trump Restaurants LLC, in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned 3869445 in food & beverage related sales income from Trump Restaurants LLC, valued at $1,000,001 - $5,000,000. Underlying Assets: restaurant. Location: New York, NY. See attached schedule. ",Trump Restaurants,Trump Restaurants LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
510,approved,,"Former member of the now-dormant or inactive Trump Riverside Management LLC, in which Pres. Trump retains an ownership interest.",Trump Riverside Management,Trump Riverside Management LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
512,approved,,"Former president of Trump Ruffin Commercial LLC, in which Pres. Trump retains an ownership interest.",Trump Ruffin,Trump Ruffin Commercial LLC,Donald Trump,Trump Ruffin Tower I LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
513,approved,,"Former president of Trump Ruffin LLC, in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Ruffin,Trump Ruffin LLC,Donald Trump,Trump Las Vegas Managing Member LLC,1.0,Trump Las Vegas Member LLC,49.0,Hyde Park LLC,50.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
511,approved,,"Former president and director of Trump Ruffin Tower I LLC, in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned $6,914,000 (condo sales) and $22,894,946 (hotel related revenue) in condo sales and hotel related revenue income from TRUMP RUFFIN TOWER I LLC, valued at Over $50,000,000. Underlying Assets: commercial real estate. Location: Las Vegas, NV. See attached schedule. ",Trump Ruffin,Trump Ruffin Tower I LLC,Donald Trump,Trump Ruffin LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
514,approved,,"Former member/director of Trump Sales &amp; Leasing Chicago LLC, in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, is not inactive nor dormant, and is not part of an entity structure or license deal.",Trump Sales & Leasing Chicago,Trump Sales & Leasing Chicago LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Sales & Leasing Chicago Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
515,approved,,"Former member/director/president of Trump Sales &amp; Leasing Chicago Member Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Sales & Leasing Chicago,Trump Sales & Leasing Chicago Member Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
516,approved,,"Former director/chairman/president of Trump Scotland Member Inc., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Scotland,Trump Scotland Member Inc.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
518,approved,,"Former president of Trump Scotsborough Square LLC, in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned $2,501 - $5,000 in rent income from TRUMP SCOTSBOROUGH SQUARE LLC, valued at $500,001 - $1,000,000. Underlying Assets: residential real estate. Location: Scotsborough Square, VA. See attached schedule. ",Trump Scotsborough Square,Trump Scotsborough Square LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Scotsborough Square Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
517,approved,,"Former director/chairman/president of Trump Scotsborough Square Member Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Scotsborough Square,Trump Scotsborough Square Member Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
598,approved,,"Former member of the board of Trump SoHo Hotel Condominium New York, a condominium association. Its ownership structure is not clear; it has not been reported on any of his financial disclosures.",Trump Soho,Trump Soho Hotel Condominium New York,Donald Trump,,,,,,,,0.0,0,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,checked,,,Unclear,
519,approved,,"Former member/president of the now-dormant or inactive Trump Soho Member LLC, in which Pres. Trump retains an ownership interest.",Trump Soho,Trump Soho Member LLC,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
520,approved,,"Former president/director/secretary of Trump Toronto Development Inc., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and exists to hold license deals that are prospective, inactive, or otherwise do not currently have valuable assets or create income.",Trump Toronto Development,Trump Toronto Development Inc.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
521,approved,,"Former president of Trump Toronto Hotel Management Corp., in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned 2273297 in management fees & other contract payments income from TRUMP TORONTO HOTEL MANAGEMENT CORP, valued at $1,001 - $15,000. Value reported reflects bank account holding only. Additional Underlying Asset: management deal with TALON INTERNATIONAL INC - value not readily ascertainable. Management company, New York, NY; See attached schedule.",Trump Toronto Hotel,Trump Toronto Hotel Management Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
522,approved,,"Former director/chairman of the now-dormant or inactive Trump Toronto Member Corp. (F/K/A Trump Toronto Management Member Corp.), in which Pres. Trump retains an ownership interest.",Trump Toronto Member (Formerly Trump Toronto Management),Trump Toronto Member Corp. (F/K/A Trump Toronto Management Member Corp.),Donald Trump,DTTM Operations Managing Member Corp.,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
523,approved,,"Former president of Trump Tower Commercial LLC, in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned Over $5,000,000 in rent income from TRUMP TOWER COMMERCIAL LLC, valued at Over $50,000,000. Underlying Assets: commercial real estate. Location: New York, NY. See attached schedule. ",Trump Tower Commercial,Trump Tower Commercial LLC,Donald Trump,The Trump Equitable Fifth Avenue Company,99.0,Trump Tower Managing Member Inc.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
524,approved,,Former president of Trump Tower Condominium Residential Section. The company&#39;s ownership structure is not clear; it has not been reported on any of his financial disclosures.,Trump Tower Condominium,Trump Tower Condominium Residential Section,Donald Trump,,,,,,,,0.0,0,Unclear,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,checked,,,Unclear,
525,approved,,"Former president of Trump Tower Managing Member Inc., in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned None (or less than $201) in  income from TRUMP TOWER MANAGING MEMBER INC., valued at $1,001 - $15,000. Value reported reflects bank account holding only. Entity's other holdings and assets are reported elsewhere; see attached schedule. Pass-thru entity. New York, NY. ",Trump Tower Managing Member,Trump Tower Managing Member Inc.,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
526,approved,,"Pres. Trump holds a 4 percent limited partnership interest in the residential real estate firm Trump Tower Triplex through several entities, including the The Donald J. Trump Revocable Trust. In 2017, Pres. Trump earned None (or less than $201) in  income from Trump Tower Triplex, valued at Over $50,000,000. Underlying Assets: residential real estate. Location: New York, NY. ",Trump Tower Triplex,Trump Tower Triplex,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
532,approved,,"Former director/vice-president of Trump Village Construction Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Village Construction,Trump Village Construction Corp.,Donald Trump,The Donald J. Trump Revocable Trust,25.0,Trump Family Members,75.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
533,approved,,"Former president of Trump Vineyard Estates LLC, in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned $100,001 - $1,000,000 in rent income from TRUMP VINEYARD ESTATES LLC, valued at $5,000,001 - $25,000,000. Underlying Assets: vineyard. Location: Charlottesville, VA. See attached schedule. ",Trump Vineyard Estates (Formerly Eric Trump Land Holdings),Trump Vineyard Estates LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Vineyard Estates Manager Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
534,approved,,"Former president of Trump Vineyard Estates Lot 3 Owner LLC (F/K/A Eric Trump Land Holdings LLC), in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned $100,001 - $1,000,000 in rent income from TRUMP VINEYARD ESTATES LOT 3 OWNER LLC, valued at $500,001 - $1,000,000. Underlying Assets: vineyard. Location: Charlottesville, VA. See attached schedule. ",Trump Vineyard Estates (Formerly Eric Trump Land Holdings),Trump Vineyard Estates Lot 3 Owner LLC (F/K/A Eric Trump Land Holdings LLC),Donald Trump,Trump Vineyard Estates LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
535,approved,,"Former president/director/chairman of Trump Vineyard Estates Manager Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Vineyard Estates (Formerly Eric Trump Land Holdings),Trump Vineyard Estates Manager Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
536,approved,,"Former member/president of Trump Virginia Acquisitions LLC (F/K/A Virginia Acquisitions LLC), in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned 979578 in hotel related revenue income from TRUMP VIRGINIA ACQUISITIONS LLC, valued at $5,000,001 - $25,000,000. Underlying Assets: commercial real estate. Location: Charlottesville, VA. See attached schedule. ",Trump Virginia Acquisitions (Formerly Virginia Acquisitions),Trump Virginia Acquisitions LLC (F/K/A Virginia Acquisitions LLC),Donald Trump,DJT Holdings LLC,99.0,Trump Virginia Acquisitions Manager Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
537,approved,,"Former president/director/chairman of Trump Virginia Acquisitions Manager Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Virginia Acquisitions (Formerly Virginia Acquisitions),Trump Virginia Acquisitions Manager Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
538,approved,,"Former president of Trump Virginia Lot 5 LLC, in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned $50,001 - $100,000 in rent income from TRUMP VIRGINIA LOT 5 LLC, valued at $500,001 - $1,000,000. Underlying Assets: vineyard. Location: Charlottesville, VA. See attached schedule. ",Trump Virginia Lot 5,Trump Virginia Lot 5 LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Virginia Lot 5 Manager Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
539,approved,,"Former president/director/chairman of Trump Virginia Lot 5 Manager Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Virginia Lot 5,Trump Virginia Lot 5 Manager Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
541,approved,,"Former president/secretary/treasurer of the now-dormant or inactive Trump Wine Marks LLC, in which Pres. Trump retains an ownership interest.",Trump Wine Marks,Trump Wine Marks LLC,Donald Trump,DJT Holdings LLC,99.0,Trump Wine Marks Member Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
540,approved,,"Former director &amp; chairman/president of the now-dormant or inactive Trump Wine Marks Member Corp., in which Pres. Trump retains an ownership interest.",Trump Wine Marks,Trump Wine Marks Member Corp.,Donald Trump,DTTM Operations Managing Member Corp.,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
543,approved,,"Former president/member of Trump World Productions LLC, in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and exists to hold license deals that are prospective, inactive, or otherwise do not currently have valuable assets or create income.",Trump World Productions,Trump World Productions LLC,Donald Trump,DJT Holdings LLC,99.0,Trump World Productions Manager Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
542,approved,,"Former president/director/chairman of Trump World Productions Manager Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and exists to hold license deals that are prospective, inactive, or otherwise do not currently have valuable assets or create income.",Trump World Productions,Trump World Productions Manager Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
544,approved,,"Former member/president of the now-dormant or inactive Trump World Productions, in which Pres. Trump retains an ownership interest.",Trump World Publications,Trump World Publications,Donald Trump,DJT Holdings LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
545,approved,,"In 2017, Pres. Trump earned  in  income from Trump: Surviving At The Top, valued at None (or less than $201). Publisher: Random House. Underlying Assets: book. Location: New York, NY. Value not readily ascertainable. (Published 1990)",Trump: Surviving At The Top,Trump: Surviving at the Top,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
546,approved,,"Former president of the now-dormant or inactive Trump&#39;s Castle Management Corp., in which Pres. Trump retains an ownership interest.",Trump's Castle Management,Trumps Castle Management Corp.,Donald Trump,The Donald J. Trump Revocable Trust,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
634,approved,,Former trustee of Trust U/W/O Fred C. Trump - Elizabeth Trump Grau. The trust&#39;s current activity status and control structures are not reported.,Fred C. Trump Trust,Trust U/W/O Fred C. Trump - Elizabeth Trump Grau,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
635,approved,,Former trustee of Trust U/W/O Fred C. Trump - F/B/O the grandchildren of Fred C. Trump. The trust&#39;s current activity status and control structures are not reported.,Fred C. Trump Trust,Trust U/W/O Fred C. Trump - F/B/O The Grandchildren Of Fred C. Trump,Donald Trump,,,,,,,,0.0,0,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
531,approved,,"Former president of Turnberry Scotland LLC, in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Turnberry,Turnberry Scotland LLC,Donald Trump,Turnberry Scotland Managing Member Corp,1.0,DJT Holdings LLC,99.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
530,approved,,"Former director/chairman/president of Turnberry Scotland Managing Member Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Trump Turnberry,Turnberry Scotland Managing Member Corp,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
548,approved,,"Former president of TW Venture I LLC, in which Pres. Trump retains an ownership interest. In 2017, Pres. Trump earned 75517 in operating income income from TVV VENTURE I LLC, valued at $1,001 - $15,000. Value reported reflects bank account holding only. Additional Underlying Asset: transportation services company - value not readily ascertainable. Palm Beach, FL. See attached schedule. ",TW Venture I,TW Venture I LLC,Donald Trump,DJT Holdings LLC,99.0,TW Venture I Managing Member Corp,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,checked
547,approved,,"Former director/chairman/president of TW Venture I Managing Member Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",TW Venture I,TW Venture I Managing Member Corp,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
550,approved,,"Former president of TW Venture II LLC, in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",TW Venture II,TW Venture II LLC,Donald Trump,DJT Holdings LLC,99.0,TW Venture II Managing Member Corp,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
549,approved,,"Former director/chairman/president of TW Venture II Managing Member Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",TW Venture II,TW Venture II Managing Member Corp,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
,,Missing from Airtable. Added 7/9/2018 -HN,Jared Kushner received None (or less than $201) in (income type not disclosed) income from U.S. money market account #1 (cash) the year before his appointment as Pres. Trump's senior adviser. This asset has been divested. ,,U.S. money market account #1 (cash),Jared Kushner,,,,,,,,,0,Resolved,,,,,,checked,,Resolved,
,approved,"Missing from Working Database July 25, 2018 HN",Jared Kushner received $0 - $200 in (income type not disclosed) income UBS RMA Government Money Market Fund (RMGXX) the year before his appointment as Pres. Trump's senior adviser.,UBS,UBS RMA Government Money Market Fund (RMGXX),Jared Kushner,,,,,,,,,0,Active,,,,,,checked,,Active,
551,approved,,"Former president/treasurer/secretary/director of the now-dormant or inactive Ultimate Air Corp., in which Pres. Trump retains an ownership interest.",Ultimate Air,Ultimate Air Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
552,approved,,"Former president/director of Unit 2502 Enterprises Corp., in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, and is part of other entity structures.",Unit 2502 Enterprises,Unit 2502 Enterprises Corp.,Donald Trump,DJT Holdings Managing Member LLC,100.0,,0.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
553,approved,,"Former president/member of Unit 2502 Enterprises LLC, in which Pres. Trump retains an ownership interest. The company reportedly has no independent value or income, is not inactive nor dormant, and is not part of an entity structure or license deal.",Unit 2502 Enterprises,Unit 2502 Enterprises LLC,Donald Trump,DJT Holdings LLC,99.0,Unit 2502 Enterprises Corp.,1.0,,0.0,,0.0,100,Active,https://assets.documentcloud.org/documents/2838696/Trump-2016-Financial-Disclosure.pdf,,,,checked,,,Active,
,approved,"*Missing from Working Database 06/23/2018 -SWANSON
**This asset has been divested. After having been inadvertently omitted, this asset was added during the
ordinary review process with OGE.","Jared Kushner received $1,001 - $2,500 in Interest Capital Gains income from UNIV OF TEXAS TX PERMANENT UNIV FND SER B, bonds the year before his appointment as Pres. Trump's senior adviser.",University of Texas,"""UNIV OF TEXAS TX PERMANENT UNIV FND SER B, bonds""",Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,"This asset has been divested. After having been inadvertently omitted, this asset was added during the ordinary review process with OGE.",Resolved,
,approved,,"Ivanka Trump received $1,001 - $2,500 in Capital Gains Interest income from UNIV OF TEXAS TX PERMANENT UNIV FND SER B, bonds the year before her appointment as her father's presidential adviser.",University of Texas,"""UNIV OF TEXAS TX PERMANENT UNIV FND SER B, bonds""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,This asset has been divested.,Resolved,
,approved,"*Missing from Working Database 06/23/2018 -SWANSON
**This asset has been divested. After having been inadvertently omitted, this asset was added during the
ordinary review process with OGE.","Jared Kushner received $1,001 - $2,500 in Interest income from UTAH ST RFDG SER C, bonds the year before his appointment as Pres. Trump's senior adviser.",State of Utah,"""UTAH ST RFDG SER C, bonds""",Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,"This asset has been divested. After having been inadvertently omitted, this asset was added during the ordinary review process with OGE.",Resolved,
,approved,,"Ivanka Trump received $1,001 - $2,500 in Interest income from UTAH ST RFDG SER C, bonds the year before her appointment as her father's presidential adviser.",State of Utah,"""UTAH ST RFDG SER C, bonds""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,This asset has been divested.,Resolved,
,approved,"*Missing from Working Database 06/23/2018 -SWANSON
**This asset has been divested. After having been inadvertently omitted, this asset was added during the
ordinary review process with OGE.","Jared Kushner received $1,001 - $2,500 in Interest income from UTAH ST SER A, bonds the year before his appointment as Pres. Trump's senior adviser.",State of Utah,"""UTAH ST SER A, bonds""",Jared Kushner,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053459-OGE-Kushner-20170720.html,,,,,checked,"This asset has been divested. After having been inadvertently omitted, this asset was added during the ordinary review process with OGE.",Resolved,
,approved,,"Ivanka Trump received $1,001 - $2,500 in Interest income from UTAH ST SER A, bonds the year before her appointment as her father's presidential adviser.",State of Utah,"""UTAH ST SER A, bonds""",Ivanka Trump,,,,,,,,0.0,0,Resolved,https://www.documentcloud.org/documents/4053458-OGE-Ivanka-20170720.html,,,,,checked,This asset has been divested. ,Resolved,
,approved,Missing from Airtable. Added 7/25/2018 -HN,"Jared Kushner holds an unsecured line of credit for $5,000,001 - $25,000,000 in revolving debt to Valley National Bank. The liability was incurred in 2015 at a rate of PRIME+0.75%. ",Valley National Bank,Valley National Bank,Jared Kushner,,,,,,,,,0,Active,,,,,,,,Active,
,approved,"Missing from Working Database July 25, 2018 HN","Jared Kushner received $2,501 - $5,600 in (income type not disclosed) income via four distributions from Vanguard Growth ETF (VUG) the year before his appointment as Pres. Trump's senior adviser.",Vanguard,Vanguard Growth ETF (VUG),Jared Kushner,,,,,,,,,0,Active,,,,,,,,,
,approved,"Missing from Working Database July 25, 2018 HN","Jared Kushner received $1,000 - $3,103 in (income type not disclosed) income via four distributions from Vanguard Value ETF (VTV) the year before his appointment as Pres. Trump's senior adviser.",Vanguard,Vanguard Value ETF (VTV),Jared Kushner,,,,,,,,,0,Active,,,,,,checked,,Active,
